sku_id,title,category,sub_category,brand,gender,price,rating,occasion_tags,style_tags,color,fabric,description
SKU-ACC-3326,HIGHLANDER Cream Men's Polyester Sunglasses,accessories,Sunglasses,HIGHLANDER,Men,999,4.4,Party;Formal,Vibrant;Streetwear,Cream,Polyester,"HIGHLANDER cream sunglasses crafted from premium polyester for men. Features a eye-catching high-energy color palette suited for expressive moods. Ideal for party, formal occasions. Styled in a vibrant aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-BOT-2250,Anouk Pastel Pink Women's Cotton Jeans,bottomwear,Jeans,Anouk,Women,3249,3.7,Formal,Classic,Pastel Pink,Cotton,"Anouk pastel pink jeans crafted from premium cotton for women. Features a timeless quintessential design crafted for versatile everyday elegance. Ideal for formal occasions. Styled in a classic aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-BOT-1905,Titan Beige Men's Cotton Chinos,bottomwear,Chinos,Titan,Men,1399,4.3,Casual,Classic,Beige,Cotton,"Titan beige chinos crafted from premium cotton for men. Features a timeless quintessential design crafted for versatile everyday elegance. Ideal for casual occasions. Styled in a classic aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-ACC-2947,Peter England Sky Blue Men's Polyester Sunglasses,accessories,Sunglasses,Peter England,Men,699,4.3,Beach,Vibrant,Sky Blue,Polyester,"Peter England sky blue sunglasses crafted from premium polyester for men. Features a eye-catching high-energy color palette suited for expressive moods. Ideal for beach occasions. Styled in a vibrant aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-ACC-3399,Louis Philippe Sky Blue Men's Leather Belts,accessories,Belts,Louis Philippe,Men,399,4.3,Party,Pastel,Sky Blue,Leather,"Louis Philippe sky blue belts crafted from premium leather for men. Features a soft muted hues providing a calm, breezy and sophisticated aesthetic. Ideal for party occasions. Styled in a pastel aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-ACC-3014,Forever 21 Maroon Women's Silk Earrings,accessories,Earrings,Forever 21,Women,1649,3.9,Party;Formal,Streetwear;Classic,Maroon,Silk,"Forever 21 maroon earrings crafted from premium silk for women. Features a urban relaxed drape engineered with durable modern textures. Ideal for party, formal occasions. Styled in a streetwear aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-FOO-2423,Roadster Sky Blue Men's Polyester Loafers,footwear,Loafers,Roadster,Men,1799,4.1,Formal,Streetwear,Sky Blue,Polyester,"Roadster sky blue loafers crafted from premium polyester for men. Features a urban relaxed drape engineered with durable modern textures. Ideal for formal occasions. Styled in a streetwear aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-ACC-2996,Tokyo Talkies Mustard Yellow Women's Leather Bags,accessories,Bags,Tokyo Talkies,Women,2599,4.6,Beach,Minimalist,Mustard Yellow,Leather,"Tokyo Talkies mustard yellow bags crafted from premium leather for women. Features a clean tailored silhouette with subtle contemporary accents. Ideal for beach occasions. Styled in a minimalist aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-ACC-2912,Fastrack Navy Blue Unisex Polyester Watches,accessories,Watches,Fastrack,Unisex,7099,4.9,Gym;Casual,Streetwear,Navy Blue,Polyester,"Fastrack navy blue watches crafted from premium polyester for all genders. Features a urban relaxed drape engineered with durable modern textures. Ideal for gym, casual occasions. Styled in a streetwear aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-BOT-1707,Puma Lavender Women's Polyester Skirts,bottomwear,Skirts,Puma,Women,2749,3.8,Gym,Classic,Lavender,Polyester,"Puma lavender skirts crafted from premium polyester for women. Features a timeless quintessential design crafted for versatile everyday elegance. Ideal for gym occasions. Styled in a classic aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-BOT-2023,Anouk Burgundy Women's Denim Jeans,bottomwear,Jeans,Anouk,Women,1149,4.2,Formal,Classic,Burgundy,Denim,"Anouk burgundy jeans crafted from premium denim for women. Features a timeless quintessential design crafted for versatile everyday elegance. Ideal for formal occasions. Styled in a classic aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-BOT-1746,Puma Cream Women's Cotton Jeans,bottomwear,Jeans,Puma,Women,3549,3.9,Ethnic;Casual,Minimalist,Cream,Cotton,"Puma cream jeans crafted from premium cotton for women. Features a clean tailored silhouette with subtle contemporary accents. Ideal for ethnic, casual occasions. Styled in a minimalist aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-FOO-2830,VERO MODA White Women's Leather Heels,footwear,Heels,VERO MODA,Women,5499,4.2,Gym;Casual,Classic,White,Leather,"VERO MODA white heels crafted from premium leather for women. Features a timeless quintessential design crafted for versatile everyday elegance. Ideal for gym, casual occasions. Styled in a classic aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-FOO-2713,Carlton London Mint Green Women's Leather Loafers,footwear,Loafers,Carlton London,Women,1249,3.4,Party;Formal,Minimalist,Mint Green,Leather,"Carlton London mint green loafers crafted from premium leather for women. Features a clean tailored silhouette with subtle contemporary accents. Ideal for party, formal occasions. Styled in a minimalist aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-TOP-1514,Nike Charcoal Grey Men's Cotton Blazers,topwear,Blazers,Nike,Men,2849,3.9,Party;Casual,Classic;Minimalist,Charcoal Grey,Cotton,"Nike charcoal grey blazers crafted from premium cotton for men. Features a timeless quintessential design crafted for versatile everyday elegance. Ideal for party, casual occasions. Styled in a classic aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-TOP-1082,WROGN Black Men's Silk Shirts,topwear,Shirts,WROGN,Men,1799,4.3,Formal,Streetwear,Black,Silk,"WROGN black shirts crafted from premium silk for men. Features a urban relaxed drape engineered with durable modern textures. Ideal for formal occasions. Styled in a streetwear aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-ACC-3216,Fossil Olive Green Women's Polyester Belts,accessories,Belts,Fossil,Women,599,4.3,Casual,Vibrant;Pastel,Olive Green,Polyester,"Fossil olive green belts crafted from premium polyester for women. Features a eye-catching high-energy color palette suited for expressive moods. Ideal for casual occasions. Styled in a vibrant aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-BOT-1915,Mast & Harbour Cream Men's Polyester Trousers,bottomwear,Trousers,Mast & Harbour,Men,2499,4.2,Gym,Vibrant;Minimalist,Cream,Polyester,"Mast & Harbour cream trousers crafted from premium polyester for men. Features a eye-catching high-energy color palette suited for expressive moods. Ideal for gym occasions. Styled in a vibrant aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-ACC-3302,Fastrack Black Unisex Leather Watches,accessories,Watches,Fastrack,Unisex,6599,3.9,Casual,Vibrant,Black,Leather,"Fastrack black watches crafted from premium leather for all genders. Features a eye-catching high-energy color palette suited for expressive moods. Ideal for casual occasions. Styled in a vibrant aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-FOO-2818,Anouk Terracotta Women's Polyester Heels,footwear,Heels,Anouk,Women,2449,3.9,Beach;Casual,Minimalist,Terracotta,Polyester,"Anouk terracotta heels crafted from premium polyester for women. Features a clean tailored silhouette with subtle contemporary accents. Ideal for beach, casual occasions. Styled in a minimalist aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-TOP-1151,Roadster White Unisex Polyester T-Shirts,topwear,T-Shirts,Roadster,Unisex,1149,4.3,Formal;Beach,Streetwear,White,Polyester,"Roadster white t-shirts crafted from premium polyester for all genders. Features a urban relaxed drape engineered with durable modern textures. Ideal for formal, beach occasions. Styled in a streetwear aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-BOT-1775,Sangria Beige Women's Linen Trousers,bottomwear,Trousers,Sangria,Women,2599,4.4,Beach;Ethnic,Pastel;Minimalist,Beige,Linen,"Sangria beige trousers crafted from premium linen for women. Features a soft muted hues providing a calm, breezy and sophisticated aesthetic. Ideal for beach, ethnic occasions. Styled in a pastel aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-TOP-1330,Roadster Mustard Yellow Men's Silk Shirts,topwear,Shirts,Roadster,Men,1599,4.4,Beach,Classic,Mustard Yellow,Silk,"Roadster mustard yellow shirts crafted from premium silk for men. Features a timeless quintessential design crafted for versatile everyday elegance. Ideal for beach occasions. Styled in a classic aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-TOP-1007,Anouk Maroon Women's Polyester Blouses,topwear,Blouses,Anouk,Women,1049,4.8,Gym;Casual,Vibrant,Maroon,Polyester,"Anouk maroon blouses crafted from premium polyester for women. Features a eye-catching high-energy color palette suited for expressive moods. Ideal for gym, casual occasions. Styled in a vibrant aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-BOT-1944,Tokyo Talkies Terracotta Women's Linen Trousers,bottomwear,Trousers,Tokyo Talkies,Women,2449,4.2,Casual,Vibrant,Terracotta,Linen,"Tokyo Talkies terracotta trousers crafted from premium linen for women. Features a eye-catching high-energy color palette suited for expressive moods. Ideal for casual occasions. Styled in a vibrant aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-FOO-2595,Titan Burgundy Men's Cotton Sneakers,footwear,Sneakers,Titan,Men,3649,3.4,Casual,Vibrant;Pastel,Burgundy,Cotton,"Titan burgundy sneakers crafted from premium cotton for men. Features a eye-catching high-energy color palette suited for expressive moods. Ideal for casual occasions. Styled in a vibrant aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-BOT-1735,Peter England Beige Men's Cotton Jeans,bottomwear,Jeans,Peter England,Men,3849,4.6,Formal,Streetwear;Pastel,Beige,Cotton,"Peter England beige jeans crafted from premium cotton for men. Features a urban relaxed drape engineered with durable modern textures. Ideal for formal occasions. Styled in a streetwear aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-BOT-1910,Nike Maroon Men's Cotton Trousers,bottomwear,Trousers,Nike,Men,2199,4.9,Ethnic;Casual,Classic,Maroon,Cotton,"Nike maroon trousers crafted from premium cotton for men. Features a timeless quintessential design crafted for versatile everyday elegance. Ideal for ethnic, casual occasions. Styled in a classic aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-TOP-1469,Carlton London Mint Green Women's Polyester Crop Tops,topwear,Crop Tops,Carlton London,Women,899,4.0,Party;Formal,Vibrant;Streetwear,Mint Green,Polyester,"Carlton London mint green crop tops crafted from premium polyester for women. Features a eye-catching high-energy color palette suited for expressive moods. Ideal for party, formal occasions. Styled in a vibrant aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-TOP-1182,HRX by Hrithik Roshan White Men's Silk Shirts,topwear,Shirts,HRX by Hrithik Roshan,Men,1799,3.9,Ethnic;Beach,Minimalist,White,Silk,"HRX by Hrithik Roshan white shirts crafted from premium silk for men. Features a clean tailored silhouette with subtle contemporary accents. Ideal for ethnic, beach occasions. Styled in a minimalist aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-TOP-1165,Fossil Lavender Men's Silk Kurtas,topwear,Kurtas,Fossil,Men,2249,4.5,Casual;Party,Pastel,Lavender,Silk,"Fossil lavender kurtas crafted from premium silk for men. Features a soft muted hues providing a calm, breezy and sophisticated aesthetic. Ideal for casual, party occasions. Styled in a pastel aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-TOP-1452,Sangria Cream Women's Linen Shirts,topwear,Shirts,Sangria,Women,2149,4.5,Gym,Classic;Minimalist,Cream,Linen,"Sangria cream shirts crafted from premium linen for women. Features a timeless quintessential design crafted for versatile everyday elegance. Ideal for gym occasions. Styled in a classic aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-TOP-1491,Tokyo Talkies Black Women's Cotton T-Shirts,topwear,T-Shirts,Tokyo Talkies,Women,1099,4.2,Ethnic,Streetwear,Black,Cotton,"Tokyo Talkies black t-shirts crafted from premium cotton for women. Features a urban relaxed drape engineered with durable modern textures. Ideal for ethnic occasions. Styled in a streetwear aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-ACC-2917,Casio Charcoal Grey Unisex Polyester Sunglasses,accessories,Sunglasses,Casio,Unisex,3199,3.9,Beach,Vibrant,Charcoal Grey,Polyester,"Casio charcoal grey sunglasses crafted from premium polyester for all genders. Features a eye-catching high-energy color palette suited for expressive moods. Ideal for beach occasions. Styled in a vibrant aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-BOT-2144,ONLY Maroon Women's Cotton Palazzos,bottomwear,Palazzos,ONLY,Women,1349,4.2,Casual;Formal,Minimalist,Maroon,Cotton,"ONLY maroon palazzos crafted from premium cotton for women. Features a clean tailored silhouette with subtle contemporary accents. Ideal for casual, formal occasions. Styled in a minimalist aesthetic, offering both all-day comfort and trend-forward appeal."
